"logZ","niter","error","relative_error","below_tolerance","method","mu","nu","max_iter","eps","true_value"
0.823988,5,1.35431e-05,5.94103e-06,1,"errorBounding",1,2,1e+05,1e-04,0.823993541482956
0.823962,6,7.14134e-05,3.13274e-05,1,"brms",1,2,1e+05,1e-04,0.823993541482956
0.823993,6,1.969e-06,8.63755e-07,1,"brms_bulk",1,2,1e+05,1e-04,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-05,0.823993541482956
0.823994,7,3.99904e-08,1.75428e-08,1,"ST",1,2,1e+05,1e-05,0.823993541482956
0.823993,6,5.22243e-07,2.29096e-07,1,"errorBounding",1,2,1e+05,1e-05,0.823993541482956
0.823993,7,1.969e-06,8.63755e-07,1,"brms",1,2,1e+05,1e-05,0.823993541482956
0.823994,7,3.99904e-08,1.75428e-08,1,"brms_bulk",1,2,1e+05,1e-05,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-06,0.823993541482956
0.823994,8,6.22789e-10,2.73203e-10,1,"ST",1,2,1e+05,1e-06,0.823993541482956
0.823994,7,1.24331e-08,5.45409e-09,1,"errorBounding",1,2,1e+05,1e-06,0.823993541482956
0.823994,8,3.99904e-08,1.75428e-08,1,"brms",1,2,1e+05,1e-06,0.823993541482956
0.823994,8,6.22789e-10,2.73203e-10,1,"brms_bulk",1,2,1e+05,1e-06,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-07,0.823993541482956
0.823994,8,6.22789e-10,2.73203e-10,1,"ST",1,2,1e+05,1e-07,0.823993541482956
0.823994,7,1.24331e-08,5.45409e-09,1,"errorBounding",1,2,1e+05,1e-07,0.823993541482956
0.823994,8,3.99904e-08,1.75428e-08,1,"brms",1,2,1e+05,1e-07,0.823993541482956
0.823994,8,6.22789e-10,2.73203e-10,1,"brms_bulk",1,2,1e+05,1e-07,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-08,0.823993541482956
0.823994,9,7.67024e-12,3.36475e-12,1,"ST",1,2,1e+05,1e-08,0.823993541482956
0.823994,8,2.12709e-10,9.33105e-11,1,"errorBounding",1,2,1e+05,1e-08,0.823993541482956
0.823994,9,6.22789e-10,2.73203e-10,1,"brms",1,2,1e+05,1e-08,0.823993541482956
0.823994,9,7.67024e-12,3.36475e-12,1,"brms_bulk",1,2,1e+05,1e-08,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-09,0.823993541482956
0.823994,9,7.67024e-12,3.36475e-12,1,"ST",1,2,1e+05,1e-09,0.823993541482956
0.823994,8,2.12709e-10,9.33105e-11,1,"errorBounding",1,2,1e+05,1e-09,0.823993541482956
0.823994,9,6.22789e-10,2.73203e-10,1,"brms",1,2,1e+05,1e-09,0.823993541482956
0.823994,9,7.67024e-12,3.36475e-12,1,"brms_bulk",1,2,1e+05,1e-09,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-10,0.823993541482956
0.823994,10,7.56724e-14,3.31957e-14,1,"ST",1,2,1e+05,1e-10,0.823993541482956
0.823994,9,2.78824e-12,1.22313e-12,1,"errorBounding",1,2,1e+05,1e-10,0.823993541482956
0.823994,10,7.67024e-12,3.36475e-12,1,"brms",1,2,1e+05,1e-10,0.823993541482956
0.823994,10,7.61785e-14,3.34177e-14,1,"brms_bulk",1,2,1e+05,1e-10,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-11,0.823993541482956
0.823994,10,7.56724e-14,3.31957e-14,1,"ST",1,2,1e+05,1e-11,0.823993541482956
0.823994,9,2.78824e-12,1.22313e-12,1,"errorBounding",1,2,1e+05,1e-11,0.823993541482956
0.823994,10,7.67024e-12,3.36475e-12,1,"brms",1,2,1e+05,1e-11,0.823993541482956
0.823994,10,7.61785e-14,3.34177e-14,1,"brms_bulk",1,2,1e+05,1e-11,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-12,0.823993541482956
0.823994,11,2.53085e-16,1.11022e-16,1,"ST",1,2,1e+05,1e-12,0.823993541482956
0.823994,10,2.85986e-14,1.25455e-14,1,"errorBounding",1,2,1e+05,1e-12,0.823993541482956
0.823994,11,7.61785e-14,3.34177e-14,1,"brms",1,2,1e+05,1e-12,0.823993541482956
0.823994,11,2.53085e-16,1.11022e-16,1,"brms_bulk",1,2,1e+05,1e-12,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-13,0.823993541482956
0.823994,11,2.53085e-16,1.11022e-16,1,"ST",1,2,1e+05,1e-13,0.823993541482956
0.823994,10,2.85986e-14,1.25455e-14,1,"errorBounding",1,2,1e+05,1e-13,0.823993541482956
0.823994,11,7.61785e-14,3.34177e-14,1,"brms",1,2,1e+05,1e-13,0.823993541482956
0.823994,11,2.53085e-16,1.11022e-16,1,"brms_bulk",1,2,1e+05,1e-13,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-14,0.823993541482956
0.823994,12,-5.0617e-16,-2.22045e-16,1,"ST",1,2,1e+05,1e-14,0.823993541482956
0.823994,11,-5.0617e-16,-2.22045e-16,1,"errorBounding",1,2,1e+05,1e-14,0.823993541482956
0.823994,12,2.53085e-16,1.11022e-16,1,"brms",1,2,1e+05,1e-14,0.823993541482956
0.823994,12,-5.0617e-16,-2.22045e-16,1,"brms_bulk",1,2,1e+05,1e-14,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-15,0.823993541482956
0.823994,12,-5.0617e-16,-2.22045e-16,1,"ST",1,2,1e+05,1e-15,0.823993541482956
0.823994,11,-5.0617e-16,-2.22045e-16,1,"errorBounding",1,2,1e+05,1e-15,0.823993541482956
0.823994,12,2.53085e-16,1.11022e-16,1,"brms",1,2,1e+05,1e-15,0.823993541482956
0.823994,12,-5.0617e-16,-2.22045e-16,1,"brms_bulk",1,2,1e+05,1e-15,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-16,0.823993541482956
0.823994,13,-5.0617e-16,-2.22045e-16,0,"ST",1,2,1e+05,1e-16,0.823993541482956
0.823994,12,-5.0617e-16,-2.22045e-16,0,"errorBounding",1,2,1e+05,1e-16,0.823993541482956
0.823994,13,0,0,1,"brms",1,2,1e+05,1e-16,0.823993541482956
0.823994,13,-5.0617e-16,-2.22045e-16,0,"brms_bulk",1,2,1e+05,1e-16,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-17,0.823993541482956
0.823994,13,-5.0617e-16,-2.22045e-16,0,"ST",1,2,1e+05,1e-17,0.823993541482956
0.823994,12,-5.0617e-16,-2.22045e-16,0,"errorBounding",1,2,1e+05,1e-17,0.823993541482956
0.823994,13,0,0,1,"brms",1,2,1e+05,1e-17,0.823993541482956
0.823994,13,-5.0617e-16,-2.22045e-16,0,"brms_bulk",1,2,1e+05,1e-17,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-18,0.823993541482956
0.823994,14,-5.0617e-16,-2.22045e-16,0,"ST",1,2,1e+05,1e-18,0.823993541482956
0.823994,13,-5.0617e-16,-2.22045e-16,0,"errorBounding",1,2,1e+05,1e-18,0.823993541482956
0.823994,14,0,0,1,"brms",1,2,1e+05,1e-18,0.823993541482956
0.823994,14,-5.0617e-16,-2.22045e-16,0,"brms_bulk",1,2,1e+05,1e-18,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-19,0.823993541482956
0.823994,14,-5.0617e-16,-2.22045e-16,0,"ST",1,2,1e+05,1e-19,0.823993541482956
0.823994,13,-5.0617e-16,-2.22045e-16,0,"errorBounding",1,2,1e+05,1e-19,0.823993541482956
0.823994,14,0,0,1,"brms",1,2,1e+05,1e-19,0.823993541482956
0.823994,14,-5.0617e-16,-2.22045e-16,0,"brms_bulk",1,2,1e+05,1e-19,0.823993541482956
0.819962,NA,0.00917169,0.0040234,0,"Gaunt",1,2,1e+05,1e-20,0.823993541482956
0.823994,15,-5.0617e-16,-2.22045e-16,0,"ST",1,2,1e+05,1e-20,0.823993541482956
0.823994,14,-5.0617e-16,-2.22045e-16,0,"errorBounding",1,2,1e+05,1e-20,0.823993541482956
0.823994,15,0,0,1,"brms",1,2,1e+05,1e-20,0.823993541482956
0.823994,15,-5.0617e-16,-2.22045e-16,0,"brms_bulk",1,2,1e+05,1e-20,0.823993541482956
1.14815,NA,0.0132356,0.00418107,1,"Gaunt",1.5,2,1e+05,0.1,1.15233915758292
1.14938,4,0.00933907,0.00295018,1,"ST",1.5,2,1e+05,0.1,1.15233915758292
1.15235,4,-3.59324e-05,-1.13509e-05,1,"errorBounding",1.5,2,1e+05,0.1,1.15233915758292
1.11923,4,0.103089,0.0325655,0,"brms",1.5,2,1e+05,0.1,1.15233915758292
1.14938,4,0.00933907,0.00295018,1,"brms_bulk",1.5,2,1e+05,0.1,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,0.01,1.15233915758292
1.15217,5,0.000550005,0.000173745,1,"ST",1.5,2,1e+05,0.01,1.15233915758292
1.15235,4,-3.59324e-05,-1.13509e-05,1,"errorBounding",1.5,2,1e+05,0.01,1.15233915758292
1.14938,5,0.00933907,0.00295018,1,"brms",1.5,2,1e+05,0.01,1.15233915758292
1.15217,5,0.000550005,0.000173745,1,"brms_bulk",1.5,2,1e+05,0.01,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,0.001,1.15233915758292
1.15233,6,2.26613e-05,7.15865e-06,1,"ST",1.5,2,1e+05,0.001,1.15233915758292
1.15231,5,9.53984e-05,3.01361e-05,1,"errorBounding",1.5,2,1e+05,0.001,1.15233915758292
1.15217,6,0.000550005,0.000173745,1,"brms",1.5,2,1e+05,0.001,1.15233915758292
1.15233,6,2.26613e-05,7.15865e-06,1,"brms_bulk",1.5,2,1e+05,0.001,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-04,1.15233915758292
1.15234,7,6.88694e-07,2.17556e-07,1,"ST",1.5,2,1e+05,1e-04,1.15233915758292
1.15234,6,5.83123e-06,1.84207e-06,1,"errorBounding",1.5,2,1e+05,1e-04,1.15233915758292
1.15233,7,2.26613e-05,7.15865e-06,1,"brms",1.5,2,1e+05,1e-04,1.15233915758292
1.15234,7,6.88694e-07,2.17556e-07,1,"brms_bulk",1.5,2,1e+05,1e-04,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-05,1.15233915758292
1.15234,8,1.60612e-08,5.07369e-09,1,"ST",1.5,2,1e+05,1e-05,1.15233915758292
1.15234,7,2.11027e-07,6.66628e-08,1,"errorBounding",1.5,2,1e+05,1e-05,1.15233915758292
1.15234,8,6.88694e-07,2.17556e-07,1,"brms",1.5,2,1e+05,1e-05,1.15233915758292
1.15234,8,1.60612e-08,5.07369e-09,1,"brms_bulk",1.5,2,1e+05,1e-05,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-06,1.15233915758292
1.15234,8,1.60612e-08,5.07369e-09,1,"ST",1.5,2,1e+05,1e-06,1.15233915758292
1.15234,7,2.11027e-07,6.66628e-08,1,"errorBounding",1.5,2,1e+05,1e-06,1.15233915758292
1.15234,8,6.88694e-07,2.17556e-07,1,"brms",1.5,2,1e+05,1e-06,1.15233915758292
1.15234,8,1.60612e-08,5.07369e-09,1,"brms_bulk",1.5,2,1e+05,1e-06,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-07,1.15233915758292
1.15234,9,2.96382e-10,9.36262e-11,1,"ST",1.5,2,1e+05,1e-07,1.15233915758292
1.15234,8,5.44069e-09,1.7187e-09,1,"errorBounding",1.5,2,1e+05,1e-07,1.15233915758292
1.15234,9,1.60612e-08,5.07369e-09,1,"brms",1.5,2,1e+05,1e-07,1.15233915758292
1.15234,9,2.96382e-10,9.36262e-11,1,"brms_bulk",1.5,2,1e+05,1e-07,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-08,1.15233915758292
1.15234,10,4.44164e-12,1.4031e-12,1,"ST",1.5,2,1e+05,1e-08,1.15233915758292
1.15234,9,1.07205e-10,3.38656e-11,1,"errorBounding",1.5,2,1e+05,1e-08,1.15233915758292
1.15234,10,2.96383e-10,9.36264e-11,1,"brms",1.5,2,1e+05,1e-08,1.15233915758292
1.15234,10,4.44164e-12,1.4031e-12,1,"brms_bulk",1.5,2,1e+05,1e-08,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-09,1.15233915758292
1.15234,10,4.44164e-12,1.4031e-12,1,"ST",1.5,2,1e+05,1e-09,1.15233915758292
1.15234,9,1.07205e-10,3.38656e-11,1,"errorBounding",1.5,2,1e+05,1e-09,1.15233915758292
1.15234,10,2.96383e-10,9.36264e-11,1,"brms",1.5,2,1e+05,1e-09,1.15233915758292
1.15234,10,4.44164e-12,1.4031e-12,1,"brms_bulk",1.5,2,1e+05,1e-09,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-10,1.15233915758292
1.15234,11,6.18554e-14,1.95399e-14,1,"ST",1.5,2,1e+05,1e-10,1.15233915758292
1.15234,10,1.68696e-12,5.32907e-13,1,"errorBounding",1.5,2,1e+05,1e-10,1.15233915758292
1.15234,11,4.44164e-12,1.4031e-12,1,"brms",1.5,2,1e+05,1e-10,1.15233915758292
1.15234,11,6.18554e-14,1.95399e-14,1,"brms_bulk",1.5,2,1e+05,1e-10,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-11,1.15233915758292
1.15234,11,6.18554e-14,1.95399e-14,1,"ST",1.5,2,1e+05,1e-11,1.15233915758292
1.15234,10,1.68696e-12,5.32907e-13,1,"errorBounding",1.5,2,1e+05,1e-11,1.15233915758292
1.15234,11,4.44164e-12,1.4031e-12,1,"brms",1.5,2,1e+05,1e-11,1.15233915758292
1.15234,11,6.18554e-14,1.95399e-14,1,"brms_bulk",1.5,2,1e+05,1e-11,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-12,1.15233915758292
1.15234,12,7.73192e-15,2.44249e-15,1,"ST",1.5,2,1e+05,1e-12,1.15233915758292
1.15234,11,2.8819e-14,9.10383e-15,1,"errorBounding",1.5,2,1e+05,1e-12,1.15233915758292
1.15234,12,6.25583e-14,1.9762e-14,1,"brms",1.5,2,1e+05,1e-12,1.15233915758292
1.15234,12,7.73192e-15,2.44249e-15,1,"brms_bulk",1.5,2,1e+05,1e-12,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-13,1.15233915758292
1.15234,12,7.73192e-15,2.44249e-15,1,"ST",1.5,2,1e+05,1e-13,1.15233915758292
1.15234,11,2.8819e-14,9.10383e-15,1,"errorBounding",1.5,2,1e+05,1e-13,1.15233915758292
1.15234,12,6.25583e-14,1.9762e-14,1,"brms",1.5,2,1e+05,1e-13,1.15233915758292
1.15234,12,7.73192e-15,2.44249e-15,1,"brms_bulk",1.5,2,1e+05,1e-13,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-14,1.15233915758292
1.15234,13,7.02902e-15,2.22045e-15,1,"ST",1.5,2,1e+05,1e-14,1.15233915758292
1.15234,12,7.73192e-15,2.44249e-15,1,"errorBounding",1.5,2,1e+05,1e-14,1.15233915758292
1.15234,13,7.73192e-15,2.44249e-15,1,"brms",1.5,2,1e+05,1e-14,1.15233915758292
1.15234,13,7.02902e-15,2.22045e-15,1,"brms_bulk",1.5,2,1e+05,1e-14,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-15,1.15233915758292
1.15234,13,7.02902e-15,2.22045e-15,0,"ST",1.5,2,1e+05,1e-15,1.15233915758292
1.15234,12,7.73192e-15,2.44249e-15,0,"errorBounding",1.5,2,1e+05,1e-15,1.15233915758292
1.15234,13,7.73192e-15,2.44249e-15,0,"brms",1.5,2,1e+05,1e-15,1.15233915758292
1.15234,13,7.02902e-15,2.22045e-15,0,"brms_bulk",1.5,2,1e+05,1e-15,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-16,1.15233915758292
1.15234,14,7.73192e-15,2.44249e-15,0,"ST",1.5,2,1e+05,1e-16,1.15233915758292
1.15234,13,7.73192e-15,2.44249e-15,0,"errorBounding",1.5,2,1e+05,1e-16,1.15233915758292
1.15234,14,7.02902e-15,2.22045e-15,0,"brms",1.5,2,1e+05,1e-16,1.15233915758292
1.15234,14,7.02902e-15,2.22045e-15,0,"brms_bulk",1.5,2,1e+05,1e-16,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-17,1.15233915758292
1.15234,14,7.73192e-15,2.44249e-15,0,"ST",1.5,2,1e+05,1e-17,1.15233915758292
1.15234,13,7.73192e-15,2.44249e-15,0,"errorBounding",1.5,2,1e+05,1e-17,1.15233915758292
1.15234,14,7.02902e-15,2.22045e-15,0,"brms",1.5,2,1e+05,1e-17,1.15233915758292
1.15234,14,7.02902e-15,2.22045e-15,0,"brms_bulk",1.5,2,1e+05,1e-17,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-18,1.15233915758292
1.15234,15,7.73192e-15,2.44249e-15,0,"ST",1.5,2,1e+05,1e-18,1.15233915758292
1.15234,14,7.73192e-15,2.44249e-15,0,"errorBounding",1.5,2,1e+05,1e-18,1.15233915758292
1.15234,15,7.02902e-15,2.22045e-15,0,"brms",1.5,2,1e+05,1e-18,1.15233915758292
1.15234,15,7.02902e-15,2.22045e-15,0,"brms_bulk",1.5,2,1e+05,1e-18,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-19,1.15233915758292
1.15234,15,7.73192e-15,2.44249e-15,0,"ST",1.5,2,1e+05,1e-19,1.15233915758292
1.15234,14,7.73192e-15,2.44249e-15,0,"errorBounding",1.5,2,1e+05,1e-19,1.15233915758292
1.15234,15,7.02902e-15,2.22045e-15,0,"brms",1.5,2,1e+05,1e-19,1.15233915758292
1.15234,15,7.02902e-15,2.22045e-15,0,"brms_bulk",1.5,2,1e+05,1e-19,1.15233915758292
1.14815,NA,0.0132356,0.00418107,0,"Gaunt",1.5,2,1e+05,1e-20,1.15233915758292
1.15234,16,7.02902e-15,2.22045e-15,0,"ST",1.5,2,1e+05,1e-20,1.15233915758292
1.15234,15,7.02902e-15,2.22045e-15,0,"errorBounding",1.5,2,1e+05,1e-20,1.15233915758292
1.15234,16,7.02902e-15,2.22045e-15,0,"brms",1.5,2,1e+05,1e-20,1.15233915758292
1.15234,16,7.73192e-15,2.44249e-15,0,"brms_bulk",1.5,2,1e+05,1e-20,1.15233915758292
1.44432,NA,0.0133618,0.00314222,1,"Gaunt",2,2,1e+05,0.1,1.44747197812456
1.44692,5,0.00235088,0.000552842,1,"ST",2,2,1e+05,0.1,1.44747197812456
1.44785,4,-0.00161737,-0.000380348,1,"errorBounding",2,2,1e+05,0.1,1.44747197812456
1.44036,5,0.0301287,0.00708518,1,"brms",2,2,1e+05,0.1,1.44747197812456
1.44692,5,0.00235088,0.000552842,1,"brms_bulk",2,2,1e+05,0.1,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,0.01,1.44747197812456
1.44744,6,0.000128657,3.02556e-05,1,"ST",2,2,1e+05,0.01,1.44747197812456
1.44739,5,0.000366753,8.6247e-05,1,"errorBounding",2,2,1e+05,0.01,1.44747197812456
1.44692,6,0.00235088,0.000552842,1,"brms",2,2,1e+05,0.01,1.44747197812456
1.44744,6,0.000128657,3.02556e-05,1,"brms_bulk",2,2,1e+05,0.01,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,0.001,1.44747197812456
1.44747,7,5.20049e-06,1.22297e-06,1,"ST",2,2,1e+05,0.001,1.44747197812456
1.44746,6,3.20389e-05,7.5344e-06,1,"errorBounding",2,2,1e+05,0.001,1.44747197812456
1.44744,7,0.000128657,3.02556e-05,1,"brms",2,2,1e+05,0.001,1.44747197812456
1.44747,7,5.20049e-06,1.22297e-06,1,"brms_bulk",2,2,1e+05,0.001,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-04,1.44747197812456
1.44747,8,1.61438e-07,3.79643e-08,1,"ST",2,2,1e+05,1e-04,1.44747197812456
1.44746,6,3.20389e-05,7.5344e-06,1,"errorBounding",2,2,1e+05,1e-04,1.44747197812456
1.44747,8,5.20049e-06,1.22297e-06,1,"brms",2,2,1e+05,1e-04,1.44747197812456
1.44747,8,1.61438e-07,3.79643e-08,1,"brms_bulk",2,2,1e+05,1e-04,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-05,1.44747197812456
1.44747,8,1.61438e-07,3.79643e-08,1,"ST",2,2,1e+05,1e-05,1.44747197812456
1.44747,7,1.56941e-06,3.69068e-07,1,"errorBounding",2,2,1e+05,1e-05,1.44747197812456
1.44747,8,5.20049e-06,1.22297e-06,1,"brms",2,2,1e+05,1e-05,1.44747197812456
1.44747,8,1.61438e-07,3.79643e-08,1,"brms_bulk",2,2,1e+05,1e-05,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-06,1.44747197812456
1.44747,9,3.96722e-09,9.32947e-10,1,"ST",2,2,1e+05,1e-06,1.44747197812456
1.44747,8,5.42237e-08,1.27515e-08,1,"errorBounding",2,2,1e+05,1e-06,1.44747197812456
1.44747,9,1.61438e-07,3.79643e-08,1,"brms",2,2,1e+05,1e-06,1.44747197812456
1.44747,9,3.96722e-09,9.32947e-10,1,"brms_bulk",2,2,1e+05,1e-06,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-07,1.44747197812456
1.44747,10,7.90588e-11,1.85918e-11,1,"ST",2,2,1e+05,1e-07,1.44747197812456
1.44747,9,1.42737e-09,3.35666e-10,1,"errorBounding",2,2,1e+05,1e-07,1.44747197812456
1.44747,10,3.96722e-09,9.32947e-10,1,"brms",2,2,1e+05,1e-07,1.44747197812456
1.44747,10,7.90588e-11,1.85918e-11,1,"brms_bulk",2,2,1e+05,1e-07,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-08,1.44747197812456
1.44747,10,7.90588e-11,1.85918e-11,1,"ST",2,2,1e+05,1e-08,1.44747197812456
1.44747,9,1.42737e-09,3.35666e-10,1,"errorBounding",2,2,1e+05,1e-08,1.44747197812456
1.44747,10,3.96722e-09,9.32947e-10,1,"brms",2,2,1e+05,1e-08,1.44747197812456
1.44747,10,7.90588e-11,1.85918e-11,1,"brms_bulk",2,2,1e+05,1e-08,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-09,1.44747197812456
1.44747,11,1.29451e-12,3.04423e-13,1,"ST",2,2,1e+05,1e-09,1.44747197812456
1.44747,10,2.98418e-11,7.01772e-12,1,"errorBounding",2,2,1e+05,1e-09,1.44747197812456
1.44747,11,7.90588e-11,1.85918e-11,1,"brms",2,2,1e+05,1e-09,1.44747197812456
1.44747,11,1.29451e-12,3.04423e-13,1,"brms_bulk",2,2,1e+05,1e-09,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-10,1.44747197812456
1.44747,11,1.29451e-12,3.04423e-13,1,"ST",2,2,1e+05,1e-10,1.44747197812456
1.44747,10,2.98418e-11,7.01772e-12,1,"errorBounding",2,2,1e+05,1e-10,1.44747197812456
1.44747,11,7.90588e-11,1.85918e-11,1,"brms",2,2,1e+05,1e-10,1.44747197812456
1.44747,11,1.29451e-12,3.04423e-13,1,"brms_bulk",2,2,1e+05,1e-10,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-11,1.44747197812456
1.44747,12,1.03863e-14,2.44249e-15,1,"ST",2,2,1e+05,1e-11,1.44747197812456
1.44747,11,5.01376e-13,1.17906e-13,1,"errorBounding",2,2,1e+05,1e-11,1.44747197812456
1.44747,12,1.29546e-12,3.04645e-13,1,"brms",2,2,1e+05,1e-11,1.44747197812456
1.44747,12,1.03863e-14,2.44249e-15,1,"brms_bulk",2,2,1e+05,1e-11,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-12,1.44747197812456
1.44747,13,-7.55369e-15,-1.77636e-15,1,"ST",2,2,1e+05,1e-12,1.44747197812456
1.44747,11,5.01376e-13,1.17906e-13,1,"errorBounding",2,2,1e+05,1e-12,1.44747197812456
1.44747,13,9.44212e-15,2.22045e-15,1,"brms",2,2,1e+05,1e-12,1.44747197812456
1.44747,13,-7.55369e-15,-1.77636e-15,1,"brms_bulk",2,2,1e+05,1e-12,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-13,1.44747197812456
1.44747,13,-7.55369e-15,-1.77636e-15,1,"ST",2,2,1e+05,1e-13,1.44747197812456
1.44747,12,-9.44212e-16,-2.22045e-16,1,"errorBounding",2,2,1e+05,1e-13,1.44747197812456
1.44747,13,9.44212e-15,2.22045e-15,1,"brms",2,2,1e+05,1e-13,1.44747197812456
1.44747,13,-7.55369e-15,-1.77636e-15,1,"brms_bulk",2,2,1e+05,1e-13,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-14,1.44747197812456
1.44747,14,-7.55369e-15,-1.77636e-15,1,"ST",2,2,1e+05,1e-14,1.44747197812456
1.44747,13,-7.55369e-15,-1.77636e-15,1,"errorBounding",2,2,1e+05,1e-14,1.44747197812456
1.44747,14,-7.55369e-15,-1.77636e-15,1,"brms",2,2,1e+05,1e-14,1.44747197812456
1.44747,14,-7.55369e-15,-1.77636e-15,1,"brms_bulk",2,2,1e+05,1e-14,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-15,1.44747197812456
1.44747,14,-7.55369e-15,-1.77636e-15,0,"ST",2,2,1e+05,1e-15,1.44747197812456
1.44747,13,-7.55369e-15,-1.77636e-15,0,"errorBounding",2,2,1e+05,1e-15,1.44747197812456
1.44747,14,-7.55369e-15,-1.77636e-15,0,"brms",2,2,1e+05,1e-15,1.44747197812456
1.44747,14,-7.55369e-15,-1.77636e-15,0,"brms_bulk",2,2,1e+05,1e-15,1.44747197812456
1.44432,NA,0.0133618,0.00314222,0,"Gaunt",2,2,1e+05,1e-16,1.44747197812456
1.44747,15,-7.55369e-15,-1.77636e-15,0,"ST",2,2,1e+05,1e-16,1.44747197812456
1.44747,14,-7.55369e-15,-1.77636e-15,0,"errorBounding",2,2,1e+05,1e-16,1.44747197812456
1.44747,15,-7.55369e-15,-1.77636e-15,0,"brms",2,2,1e+05,1e-16,1.44747197812456
1.44747,15,-7.55369e-15,-1.77636e-15,0,"brms_bulk",2,2,1e+05,1e-16,1.44747197812456
